#plotCoverage --outRawCounts
#'chr'	'start'	'end'	'SRR12991870.bam'
NC_045512.2	11136	11137	373.0
NC_045512.2	11137	11138	374.0
NC_045512.2	11138	11139	373.0
NC_045512.2	11139	11140	375.0
NC_045512.2	11140	11141	367.0
NC_045512.2	11141	11142	368.0
NC_045512.2	11142	11143	394.0
NC_045512.2	11143	11144	432.0
NC_045512.2	11144	11145	436.0
NC_045512.2	11145	11146	438.0
NC_045512.2	11146	11147	436.0
NC_045512.2	11147	11148	437.0
NC_045512.2	11148	11149	439.0
NC_045512.2	11149	11150	437.0
NC_045512.2	11150	11151	437.0
NC_045512.2	11151	11152	439.0
NC_045512.2	11152	11153	441.0
NC_045512.2	11153	11154	434.0
NC_045512.2	11154	11155	432.0
NC_045512.2	11155	11156	428.0
NC_045512.2	11156	11157	430.0
NC_045512.2	11157	11158	430.0
NC_045512.2	11158	11159	432.0
NC_045512.2	11159	11160	430.0
NC_045512.2	11160	11161	432.0
NC_045512.2	11161	11162	428.0
NC_045512.2	11162	11163	428.0
NC_045512.2	11163	11164	432.0
NC_045512.2	11164	11165	434.0
NC_045512.2	11165	11166	438.0
NC_045512.2	11166	11167	438.0
NC_045512.2	11167	11168	437.0
NC_045512.2	11168	11169	437.0
NC_045512.2	11169	11170	435.0
NC_045512.2	11170	11171	435.0
NC_045512.2	11171	11172	431.0
NC_045512.2	11172	11173	431.0
NC_045512.2	11173	11174	429.0
NC_045512.2	11174	11175	433.0
NC_045512.2	11175	11176	433.0
NC_045512.2	11176	11177	433.0
NC_045512.2	11177	11178	433.0
NC_045512.2	11178	11179	437.0
NC_045512.2	11179	11180	437.0
NC_045512.2	11180	11181	439.0
NC_045512.2	11181	11182	439.0
NC_045512.2	11182	11183	437.0
NC_045512.2	11183	11184	433.0
NC_045512.2	11184	11185	431.0
NC_045512.2	11185	11186	425.0
NC_045512.2	11186	11187	423.0
NC_045512.2	11187	11188	419.0
NC_045512.2	11188	11189	419.0
NC_045512.2	11189	11190	419.0
NC_045512.2	11190	11191	413.0
NC_045512.2	11191	11192	413.0
NC_045512.2	11192	11193	413.0
NC_045512.2	11193	11194	411.0
NC_045512.2	11194	11195	411.0
NC_045512.2	11195	11196	413.0
NC_045512.2	11196	11197	413.0
NC_045512.2	11197	11198	413.0
NC_045512.2	11198	11199	415.0
NC_045512.2	11199	11200	411.0
NC_045512.2	11200	11201	407.0
NC_045512.2	11201	11202	411.0
NC_045512.2	11202	11203	411.0
NC_045512.2	11203	11204	411.0
NC_045512.2	11204	11205	409.0
NC_045512.2	11205	11206	408.0
NC_045512.2	11206	11207	410.0
NC_045512.2	11207	11208	408.0
NC_045512.2	11208	11209	406.0
NC_045512.2	11209	11210	406.0
NC_045512.2	11210	11211	412.0
NC_045512.2	11211	11212	414.0
NC_045512.2	11212	11213	406.0
NC_045512.2	11213	11214	410.0
NC_045512.2	11214	11215	408.0
NC_045512.2	11215	11216	406.0
NC_045512.2	11216	11217	406.0
NC_045512.2	11217	11218	408.0
NC_045512.2	11218	11219	406.0
NC_045512.2	11219	11220	404.0
NC_045512.2	11220	11221	404.0
NC_045512.2	11221	11222	404.0
NC_045512.2	11222	11223	402.0
NC_045512.2	11223	11224	403.0
NC_045512.2	11224	11225	403.0
NC_045512.2	11225	11226	399.0
NC_045512.2	11226	11227	399.0
NC_045512.2	11227	11228	403.0
NC_045512.2	11228	11229	397.0
NC_045512.2	11229	11230	399.0
NC_045512.2	11230	11231	399.0
NC_045512.2	11231	11232	399.0
NC_045512.2	11232	11233	401.0
NC_045512.2	11233	11234	404.0
NC_045512.2	11234	11235	404.0
NC_045512.2	11235	11236	402.0
NC_045512.2	11236	11237	402.0
NC_045512.2	11237	11238	404.0
NC_045512.2	11238	11239	398.0
NC_045512.2	11239	11240	402.0
NC_045512.2	11240	11241	406.0
NC_045512.2	11241	11242	406.0
NC_045512.2	11242	11243	406.0
NC_045512.2	11243	11244	404.0
NC_045512.2	11244	11245	406.0
NC_045512.2	11245	11246	408.0
NC_045512.2	11246	11247	414.0
NC_045512.2	11247	11248	416.0
NC_045512.2	11248	11249	414.0
NC_045512.2	11249	11250	417.0
NC_045512.2	11250	11251	413.0
NC_045512.2	11251	11252	395.0
NC_045512.2	11252	11253	394.0
NC_045512.2	11253	11254	382.0
NC_045512.2	11254	11255	367.0
NC_045512.2	11255	11256	363.0
NC_045512.2	11256	11257	360.0
NC_045512.2	11257	11258	351.0
NC_045512.2	11258	11259	352.0
NC_045512.2	11259	11260	354.0
NC_045512.2	11260	11261	353.0
NC_045512.2	11261	11262	356.0
NC_045512.2	11262	11263	358.0
NC_045512.2	11263	11264	356.0
NC_045512.2	11264	11265	358.0
NC_045512.2	11265	11266	360.0
NC_045512.2	11266	11267	362.0
NC_045512.2	11267	11268	362.0
NC_045512.2	11268	11269	363.0
NC_045512.2	11269	11270	362.0
NC_045512.2	11270	11271	361.0
NC_045512.2	11271	11272	364.0
NC_045512.2	11272	11273	366.0
NC_045512.2	11273	11274	366.0
NC_045512.2	11274	11275	363.0
NC_045512.2	11275	11276	365.0
NC_045512.2	11276	11277	365.0
NC_045512.2	11277	11278	365.0
NC_045512.2	11278	11279	369.0
NC_045512.2	11279	11280	371.0
NC_045512.2	11280	11281	369.0
NC_045512.2	11281	11282	369.0
NC_045512.2	11282	11283	373.0
NC_045512.2	11283	11284	373.0
NC_045512.2	11284	11285	373.0
NC_045512.2	11285	11286	377.0
NC_045512.2	11286	11287	381.0
NC_045512.2	11287	11288	379.0
NC_045512.2	11288	11289	382.0
NC_045512.2	11289	11290	384.0
NC_045512.2	11290	11291	386.0
NC_045512.2	11291	11292	390.0
NC_045512.2	11292	11293	392.0
NC_045512.2	11293	11294	392.0
NC_045512.2	11294	11295	391.0
NC_045512.2	11295	11296	395.0
NC_045512.2	11296	11297	393.0
NC_045512.2	11297	11298	394.0
NC_045512.2	11298	11299	393.0
NC_045512.2	11299	11300	395.0
NC_045512.2	11300	11301	398.0
NC_045512.2	11301	11302	400.0
NC_045512.2	11302	11303	398.0
NC_045512.2	11303	11304	398.0
NC_045512.2	11304	11305	398.0
NC_045512.2	11305	11306	396.0
NC_045512.2	11306	11307	421.0
NC_045512.2	11307	11308	582.0
NC_045512.2	11308	11309	595.0
NC_045512.2	11309	11310	693.0
NC_045512.2	11310	11311	696.0
NC_045512.2	11311	11312	803.0
NC_045512.2	11312	11313	801.0
NC_045512.2	11313	11314	849.0
NC_045512.2	11314	11315	863.0
NC_045512.2	11315	11316	877.0
NC_045512.2	11316	11317	897.0
NC_045512.2	11317	11318	898.0
NC_045512.2	11318	11319	900.0
NC_045512.2	11319	11320	900.0
NC_045512.2	11320	11321	904.0
NC_045512.2	11321	11322	903.0
NC_045512.2	11322	11323	907.0
NC_045512.2	11323	11324	906.0
NC_045512.2	11324	11325	911.0
NC_045512.2	11325	11326	909.0
NC_045512.2	11326	11327	909.0
NC_045512.2	13014	13015	1664.0
NC_045512.2	13015	13016	1673.0
NC_045512.2	13016	13017	1678.0
NC_045512.2	13017	13018	1679.0
NC_045512.2	13018	13019	1682.0
NC_045512.2	13019	13020	1683.0
NC_045512.2	13020	13021	1697.0
NC_045512.2	13021	13022	1699.0
NC_045512.2	13022	13023	1697.0
NC_045512.2	13023	13024	1700.0
NC_045512.2	13024	13025	1705.0
NC_045512.2	13025	13026	1705.0
NC_045512.2	13026	13027	1704.0
NC_045512.2	13027	13028	1709.0
NC_045512.2	13028	13029	1710.0
NC_045512.2	13029	13030	1710.0
NC_045512.2	13030	13031	1710.0
NC_045512.2	13031	13032	1715.0
NC_045512.2	13032	13033	1716.0
NC_045512.2	13033	13034	1719.0
NC_045512.2	13034	13035	1721.0
NC_045512.2	13035	13036	1716.0
NC_045512.2	13036	13037	1716.0
NC_045512.2	13037	13038	1716.0
NC_045512.2	13038	13039	1715.0
NC_045512.2	13039	13040	1720.0
NC_045512.2	13040	13041	1719.0
NC_045512.2	13041	13042	1723.0
NC_045512.2	13042	13043	1728.0
NC_045512.2	13043	13044	1727.0
NC_045512.2	13044	13045	1735.0
NC_045512.2	13045	13046	1735.0
NC_045512.2	13046	13047	1736.0
NC_045512.2	13047	13048	1734.0
NC_045512.2	13048	13049	1733.0
NC_045512.2	13049	13050	1730.0
NC_045512.2	13050	13051	1729.0
NC_045512.2	13051	13052	1724.0
NC_045512.2	13052	13053	1724.0
NC_045512.2	13053	13054	1723.0
NC_045512.2	13054	13055	1723.0
NC_045512.2	13055	13056	1726.0
NC_045512.2	13056	13057	1726.0
NC_045512.2	13057	13058	1727.0
NC_045512.2	13058	13059	1728.0
NC_045512.2	13059	13060	1715.0
NC_045512.2	13060	13061	1726.0
NC_045512.2	13061	13062	1726.0
NC_045512.2	13062	13063	1730.0
NC_045512.2	13063	13064	1731.0
NC_045512.2	13064	13065	1732.0
NC_045512.2	13065	13066	1729.0
NC_045512.2	13066	13067	1730.0
NC_045512.2	13067	13068	1729.0
NC_045512.2	13068	13069	1728.0
NC_045512.2	13069	13070	1730.0
NC_045512.2	13070	13071	1729.0
NC_045512.2	13071	13072	1728.0
NC_045512.2	13072	13073	1723.0
NC_045512.2	13073	13074	1727.0
NC_045512.2	13074	13075	1720.0
NC_045512.2	13075	13076	1722.0
NC_045512.2	13076	13077	1721.0
NC_045512.2	13077	13078	1727.0
NC_045512.2	13078	13079	1724.0
NC_045512.2	13079	13080	1722.0
NC_045512.2	13080	13081	1721.0
NC_045512.2	13081	13082	1724.0
NC_045512.2	13082	13083	1718.0
NC_045512.2	13083	13084	1715.0
NC_045512.2	13084	13085	1717.0
NC_045512.2	13085	13086	1714.0
NC_045512.2	13086	13087	1716.0
NC_045512.2	13087	13088	1713.0
NC_045512.2	13088	13089	1711.0
NC_045512.2	13089	13090	1703.0
NC_045512.2	13090	13091	1673.0
NC_045512.2	13091	13092	1667.0
NC_045512.2	13092	13093	1638.0
NC_045512.2	13093	13094	1525.0
NC_045512.2	13094	13095	1481.0
NC_045512.2	13095	13096	1167.0
NC_045512.2	13096	13097	1126.0
NC_045512.2	13097	13098	1127.0
NC_045512.2	13098	13099	1130.0
NC_045512.2	13099	13100	1129.0
NC_045512.2	13100	13101	1125.0
NC_045512.2	13101	13102	1121.0
NC_045512.2	13102	13103	1121.0
NC_045512.2	13103	13104	1122.0
NC_045512.2	13104	13105	1127.0
NC_045512.2	13105	13106	1119.0
NC_045512.2	13106	13107	1121.0
NC_045512.2	13107	13108	1125.0
NC_045512.2	13108	13109	1128.0
NC_045512.2	13109	13110	1124.0
NC_045512.2	13110	13111	1123.0
NC_045512.2	13111	13112	1118.0
NC_045512.2	13112	13113	1115.0
NC_045512.2	13113	13114	1118.0
NC_045512.2	13114	13115	1117.0
NC_045512.2	13115	13116	1116.0
NC_045512.2	13116	13117	1120.0
NC_045512.2	13117	13118	1120.0
NC_045512.2	13118	13119	1121.0
NC_045512.2	13119	13120	1118.0
NC_045512.2	13120	13121	1112.0
NC_045512.2	13121	13122	1114.0
NC_045512.2	13122	13123	1115.0
NC_045512.2	13123	13124	1118.0
NC_045512.2	13124	13125	1122.0
NC_045512.2	13125	13126	1120.0
NC_045512.2	13126	13127	1123.0
NC_045512.2	13127	13128	1116.0
NC_045512.2	13128	13129	1113.0
NC_045512.2	13129	13130	1111.0
NC_045512.2	13130	13131	1114.0
NC_045512.2	13131	13132	1126.0
NC_045512.2	13132	13133	1129.0
NC_045512.2	13133	13134	1143.0
NC_045512.2	13134	13135	1175.0
NC_045512.2	13135	13136	1175.0
NC_045512.2	13136	13137	1174.0
NC_045512.2	13137	13138	1176.0
NC_045512.2	13138	13139	1170.0
NC_045512.2	13139	13140	1171.0
NC_045512.2	13140	13141	1162.0
NC_045512.2	13141	13142	1169.0
NC_045512.2	13142	13143	1171.0
NC_045512.2	13143	13144	1169.0
NC_045512.2	13144	13145	1169.0
NC_045512.2	13145	13146	1184.0
NC_045512.2	13146	13147	1190.0
NC_045512.2	13147	13148	1222.0
NC_045512.2	13148	13149	1216.0
NC_045512.2	13149	13150	1219.0
NC_045512.2	13150	13151	1252.0
NC_045512.2	13151	13152	1255.0
NC_045512.2	13152	13153	1253.0
NC_045512.2	13153	13154	1249.0
NC_045512.2	13154	13155	1241.0
NC_045512.2	13155	13156	1233.0
NC_045512.2	13156	13157	1231.0
NC_045512.2	13157	13158	1235.0
NC_045512.2	13158	13159	1239.0
NC_045512.2	13159	13160	1229.0
NC_045512.2	13160	13161	1223.0
NC_045512.2	13161	13162	1219.0
NC_045512.2	13162	13163	1219.0
NC_045512.2	13163	13164	1217.0
NC_045512.2	13164	13165	1208.0
NC_045512.2	13165	13166	1202.0
NC_045512.2	13166	13167	1190.0
NC_045512.2	13167	13168	1190.0
NC_045512.2	13168	13169	1188.0
NC_045512.2	13169	13170	1192.0
NC_045512.2	13170	13171	1191.0
NC_045512.2	13171	13172	1189.0
NC_045512.2	13172	13173	1195.0
NC_045512.2	13173	13174	1188.0
NC_045512.2	13174	13175	1183.0
NC_045512.2	13175	13176	1187.0
NC_045512.2	13176	13177	1179.0
NC_045512.2	13177	13178	1173.0
NC_045512.2	13178	13179	1177.0
NC_045512.2	13179	13180	1169.0
NC_045512.2	13180	13181	1171.0
NC_045512.2	13181	13182	1177.0
NC_045512.2	13182	13183	1188.0
NC_045512.2	13183	13184	1183.0
NC_045512.2	13184	13185	1181.0
NC_045512.2	13185	13186	1171.0
NC_045512.2	13186	13187	1168.0
NC_045512.2	13187	13188	1170.0
NC_045512.2	13188	13189	1173.0
NC_045512.2	13189	13190	1167.0
NC_045512.2	13190	13191	1167.0
NC_045512.2	13191	13192	1163.0
NC_045512.2	13192	13193	1166.0
NC_045512.2	13193	13194	1156.0
NC_045512.2	13194	13195	1151.0
NC_045512.2	13195	13196	1146.0
NC_045512.2	13196	13197	1152.0
NC_045512.2	13197	13198	1150.0
NC_045512.2	13198	13199	1164.0
NC_045512.2	13199	13200	1164.0
NC_045512.2	13200	13201	1164.0
NC_045512.2	13201	13202	1162.0
NC_045512.2	13202	13203	1160.0
NC_045512.2	13203	13204	1160.0
NC_045512.2	13204	13205	1164.0
NC_045512.2	13205	13206	1162.0
NC_045512.2	13206	13207	1160.0
NC_045512.2	13207	13208	1164.0
NC_045512.2	13208	13209	1163.0
NC_045512.2	13209	13210	1161.0
NC_045512.2	13210	13211	1157.0
NC_045512.2	13211	13212	1155.0
NC_045512.2	13212	13213	1145.0
NC_045512.2	13213	13214	1151.0
NC_045512.2	13214	13215	1161.0
NC_045512.2	13215	13216	1158.0
NC_045512.2	13216	13217	1162.0
NC_045512.2	13217	13218	1163.0
NC_045512.2	13218	13219	1167.0
NC_045512.2	13219	13220	1174.0
NC_045512.2	13220	13221	1164.0
NC_045512.2	13221	13222	1161.0
NC_045512.2	13222	13223	1159.0
NC_045512.2	13223	13224	1161.0
NC_045512.2	13224	13225	1157.0
NC_045512.2	13225	13226	1143.0
NC_045512.2	13226	13227	1147.0
NC_045512.2	13227	13228	1149.0
NC_045512.2	13228	13229	1145.0
NC_045512.2	13229	13230	1147.0
NC_045512.2	13230	13231	1146.0
NC_045512.2	13231	13232	1152.0
NC_045512.2	13232	13233	1151.0
NC_045512.2	13233	13234	1152.0
NC_045512.2	13234	13235	1159.0
NC_045512.2	13235	13236	1153.0
NC_045512.2	13236	13237	1164.0
NC_045512.2	13237	13238	1162.0
NC_045512.2	13238	13239	1164.0
NC_045512.2	13239	13240	1170.0
NC_045512.2	13240	13241	1168.0
NC_045512.2	13241	13242	1176.0
NC_045512.2	13242	13243	1174.0
NC_045512.2	13243	13244	1168.0
NC_045512.2	13244	13245	1174.0
NC_045512.2	13245	13246	1168.0
NC_045512.2	13246	13247	1176.0
NC_045512.2	13247	13248	1178.0
NC_045512.2	13248	13249	1177.0
NC_045512.2	13249	13250	1180.0
NC_045512.2	13250	13251	1180.0
NC_045512.2	13251	13252	1184.0
NC_045512.2	13252	13253	1178.0
NC_045512.2	13253	13254	1184.0
NC_045512.2	13254	13255	1184.0
NC_045512.2	16629	16630	5.0
NC_045512.2	16630	16631	5.0
NC_045512.2	16631	16632	5.0
NC_045512.2	16632	16633	5.0
NC_045512.2	16633	16634	5.0
NC_045512.2	16634	16635	5.0
NC_045512.2	16635	16636	5.0
NC_045512.2	16636	16637	5.0
NC_045512.2	16637	16638	5.0
NC_045512.2	16638	16639	5.0
NC_045512.2	16639	16640	5.0
NC_045512.2	16640	16641	5.0
NC_045512.2	16641	16642	5.0
NC_045512.2	16642	16643	5.0
NC_045512.2	16643	16644	5.0
NC_045512.2	16644	16645	5.0
NC_045512.2	16645	16646	5.0
NC_045512.2	16646	16647	5.0
NC_045512.2	16647	16648	5.0
NC_045512.2	16648	16649	5.0
NC_045512.2	16649	16650	5.0
NC_045512.2	16650	16651	5.0
NC_045512.2	16651	16652	5.0
NC_045512.2	16652	16653	5.0
NC_045512.2	16653	16654	5.0
NC_045512.2	16654	16655	5.0
NC_045512.2	16655	16656	5.0
NC_045512.2	16656	16657	5.0
NC_045512.2	16657	16658	6.0
NC_045512.2	16658	16659	6.0
NC_045512.2	16659	16660	6.0
NC_045512.2	16660	16661	6.0
NC_045512.2	16661	16662	6.0
NC_045512.2	16662	16663	6.0
NC_045512.2	16663	16664	6.0
NC_045512.2	16664	16665	6.0
NC_045512.2	16665	16666	6.0
NC_045512.2	16666	16667	6.0
NC_045512.2	16667	16668	6.0
NC_045512.2	16668	16669	6.0
NC_045512.2	16669	16670	6.0
NC_045512.2	16670	16671	6.0
NC_045512.2	16671	16672	8.0
NC_045512.2	16672	16673	8.0
NC_045512.2	16673	16674	8.0
NC_045512.2	16674	16675	8.0
NC_045512.2	16675	16676	8.0
NC_045512.2	16676	16677	8.0
NC_045512.2	16677	16678	8.0
NC_045512.2	16678	16679	8.0
NC_045512.2	16679	16680	8.0
NC_045512.2	16680	16681	8.0
NC_045512.2	16681	16682	8.0
NC_045512.2	16682	16683	8.0
NC_045512.2	16683	16684	8.0
NC_045512.2	16684	16685	8.0
NC_045512.2	16685	16686	8.0
NC_045512.2	16686	16687	8.0
NC_045512.2	16687	16688	8.0
NC_045512.2	16688	16689	8.0
NC_045512.2	16689	16690	8.0
NC_045512.2	16690	16691	8.0
NC_045512.2	16691	16692	8.0
NC_045512.2	16692	16693	8.0
NC_045512.2	16693	16694	8.0
NC_045512.2	16694	16695	8.0
NC_045512.2	16695	16696	8.0
NC_045512.2	16696	16697	8.0
NC_045512.2	16697	16698	8.0
NC_045512.2	16698	16699	8.0
NC_045512.2	16699	16700	8.0
NC_045512.2	16700	16701	8.0
NC_045512.2	16701	16702	8.0
NC_045512.2	16702	16703	8.0
NC_045512.2	16703	16704	8.0
NC_045512.2	16704	16705	8.0
NC_045512.2	16705	16706	8.0
NC_045512.2	16706	16707	8.0
NC_045512.2	16707	16708	8.0
NC_045512.2	16708	16709	8.0
NC_045512.2	16709	16710	8.0
NC_045512.2	16710	16711	8.0
NC_045512.2	16711	16712	8.0
NC_045512.2	16712	16713	8.0
NC_045512.2	16713	16714	8.0
NC_045512.2	16714	16715	8.0
NC_045512.2	16715	16716	8.0
NC_045512.2	16716	16717	8.0
NC_045512.2	16717	16718	8.0
NC_045512.2	16718	16719	8.0
NC_045512.2	16719	16720	8.0
NC_045512.2	16720	16721	8.0
NC_045512.2	16721	16722	8.0
NC_045512.2	16722	16723	8.0
NC_045512.2	16723	16724	8.0
NC_045512.2	16724	16725	8.0
NC_045512.2	16725	16726	8.0
NC_045512.2	16726	16727	8.0
NC_045512.2	16727	16728	8.0
NC_045512.2	16728	16729	8.0
NC_045512.2	16729	16730	8.0
NC_045512.2	16730	16731	8.0
NC_045512.2	16731	16732	8.0
NC_045512.2	16732	16733	10.0
NC_045512.2	16733	16734	10.0
NC_045512.2	16734	16735	10.0
NC_045512.2	16735	16736	10.0
NC_045512.2	16736	16737	10.0
NC_045512.2	16737	16738	10.0
NC_045512.2	16738	16739	10.0
NC_045512.2	16739	16740	10.0
NC_045512.2	16740	16741	10.0
NC_045512.2	16741	16742	10.0
NC_045512.2	16742	16743	10.0
NC_045512.2	16743	16744	10.0
NC_045512.2	16744	16745	10.0
NC_045512.2	16745	16746	10.0
NC_045512.2	16746	16747	10.0
NC_045512.2	16747	16748	10.0
NC_045512.2	16748	16749	35.0
NC_045512.2	16749	16750	51.0
NC_045512.2	16750	16751	62.0
NC_045512.2	16751	16752	62.0
NC_045512.2	16752	16753	61.0
NC_045512.2	16753	16754	70.0
NC_045512.2	16754	16755	70.0
NC_045512.2	16755	16756	72.0
NC_045512.2	16756	16757	79.0
NC_045512.2	16757	16758	79.0
NC_045512.2	16758	16759	79.0
NC_045512.2	16759	16760	79.0
NC_045512.2	16760	16761	79.0
NC_045512.2	16761	16762	79.0
NC_045512.2	16762	16763	78.0
NC_045512.2	16763	16764	78.0
NC_045512.2	16764	16765	80.0
NC_045512.2	16765	16766	79.0
NC_045512.2	16766	16767	79.0
NC_045512.2	16767	16768	79.0
NC_045512.2	16768	16769	79.0
NC_045512.2	16769	16770	79.0
NC_045512.2	16770	16771	79.0
NC_045512.2	16771	16772	79.0
NC_045512.2	16772	16773	79.0
NC_045512.2	16773	16774	81.0
NC_045512.2	16774	16775	82.0
NC_045512.2	16775	16776	82.0
NC_045512.2	16776	16777	82.0
NC_045512.2	16777	16778	82.0
NC_045512.2	16778	16779	82.0
NC_045512.2	16779	16780	82.0
NC_045512.2	16780	16781	83.0
NC_045512.2	16781	16782	83.0
NC_045512.2	16782	16783	84.0
NC_045512.2	16783	16784	84.0
NC_045512.2	16784	16785	83.0
NC_045512.2	16785	16786	83.0
NC_045512.2	16786	16787	83.0
NC_045512.2	16787	16788	83.0
NC_045512.2	16788	16789	83.0
NC_045512.2	16789	16790	83.0
NC_045512.2	16790	16791	83.0
NC_045512.2	16791	16792	83.0
NC_045512.2	16792	16793	83.0
NC_045512.2	16793	16794	83.0
NC_045512.2	16794	16795	84.0
NC_045512.2	16795	16796	84.0
NC_045512.2	16796	16797	84.0
NC_045512.2	16797	16798	82.0
NC_045512.2	16798	16799	82.0
NC_045512.2	16799	16800	82.0
NC_045512.2	16800	16801	80.0
NC_045512.2	16801	16802	82.0
NC_045512.2	16802	16803	82.0
NC_045512.2	16803	16804	82.0
NC_045512.2	16804	16805	82.0
NC_045512.2	16805	16806	82.0
NC_045512.2	16806	16807	82.0
NC_045512.2	16807	16808	83.0
NC_045512.2	16808	16809	83.0
NC_045512.2	16809	16810	83.0
NC_045512.2	16810	16811	83.0
NC_045512.2	16811	16812	83.0
NC_045512.2	16812	16813	83.0
NC_045512.2	16813	16814	83.0
NC_045512.2	16814	16815	84.0
NC_045512.2	16815	16816	84.0
NC_045512.2	16816	16817	84.0
NC_045512.2	16817	16818	84.0
NC_045512.2	16818	16819	84.0
NC_045512.2	16819	16820	84.0
NC_045512.2	16820	16821	82.0
NC_045512.2	16821	16822	82.0
NC_045512.2	16822	16823	82.0
NC_045512.2	16823	16824	82.0
NC_045512.2	16824	16825	82.0
NC_045512.2	16825	16826	82.0
NC_045512.2	16826	16827	82.0
NC_045512.2	16827	16828	82.0
NC_045512.2	16828	16829	83.0
NC_045512.2	16829	16830	83.0
NC_045512.2	16830	16831	81.0
NC_045512.2	16831	16832	81.0
NC_045512.2	16832	16833	83.0
NC_045512.2	16833	16834	80.0
NC_045512.2	16834	16835	80.0
NC_045512.2	16835	16836	80.0
NC_045512.2	16836	16837	80.0
NC_045512.2	16837	16838	80.0
NC_045512.2	16838	16839	80.0
NC_045512.2	16839	16840	78.0
NC_045512.2	16840	16841	78.0
NC_045512.2	16841	16842	78.0
NC_045512.2	16842	16843	78.0
NC_045512.2	16843	16844	79.0
NC_045512.2	16844	16845	79.0
NC_045512.2	16845	16846	79.0
NC_045512.2	16846	16847	77.0
NC_045512.2	16847	16848	77.0
NC_045512.2	16848	16849	75.0
NC_045512.2	16849	16850	75.0
NC_045512.2	16850	16851	75.0
NC_045512.2	16851	16852	75.0
NC_045512.2	16852	16853	75.0
NC_045512.2	16853	16854	75.0
NC_045512.2	16854	16855	75.0
NC_045512.2	16855	16856	75.0
NC_045512.2	16856	16857	75.0
NC_045512.2	16857	16858	75.0
NC_045512.2	16858	16859	75.0
NC_045512.2	16859	16860	75.0
NC_045512.2	16860	16861	75.0
NC_045512.2	16861	16862	75.0
NC_045512.2	16862	16863	75.0
NC_045512.2	16863	16864	75.0
NC_045512.2	16864	16865	76.0
NC_045512.2	16865	16866	76.0
NC_045512.2	16866	16867	76.0
NC_045512.2	16867	16868	74.0
NC_045512.2	16868	16869	75.0
NC_045512.2	16869	16870	75.0
NC_045512.2	18316	18317	1186.0
NC_045512.2	18317	18318	1184.0
NC_045512.2	18318	18319	1185.0
NC_045512.2	18319	18320	1189.0
NC_045512.2	18320	18321	1188.0
NC_045512.2	18321	18322	1189.0
NC_045512.2	18322	18323	1192.0
NC_045512.2	18323	18324	1189.0
NC_045512.2	18324	18325	1188.0
NC_045512.2	18325	18326	1190.0
NC_045512.2	18326	18327	1189.0
NC_045512.2	18327	18328	1184.0
NC_045512.2	18328	18329	1184.0
NC_045512.2	18329	18330	1182.0
NC_045512.2	18330	18331	1178.0
NC_045512.2	18331	18332	1178.0
NC_045512.2	18332	18333	1175.0
NC_045512.2	18333	18334	1175.0
NC_045512.2	18334	18335	1174.0
NC_045512.2	18335	18336	1170.0
NC_045512.2	18336	18337	1171.0
NC_045512.2	18337	18338	1173.0
NC_045512.2	18338	18339	1165.0
NC_045512.2	18339	18340	1166.0
NC_045512.2	18340	18341	1157.0
NC_045512.2	18341	18342	1156.0
NC_045512.2	18342	18343	1119.0
NC_045512.2	18343	18344	1044.0
NC_045512.2	18344	18345	1008.0
NC_045512.2	18345	18346	963.0
NC_045512.2	18346	18347	949.0
NC_045512.2	18347	18348	812.0
NC_045512.2	18348	18349	672.0
NC_045512.2	18349	18350	674.0
NC_045512.2	18350	18351	673.0
NC_045512.2	18351	18352	671.0
NC_045512.2	18352	18353	670.0
NC_045512.2	18353	18354	666.0
NC_045512.2	18354	18355	667.0
NC_045512.2	18355	18356	665.0
NC_045512.2	18356	18357	655.0
NC_045512.2	18357	18358	659.0
NC_045512.2	18358	18359	663.0
NC_045512.2	18359	18360	663.0
NC_045512.2	18360	18361	663.0
NC_045512.2	18361	18362	663.0
NC_045512.2	18362	18363	667.0
NC_045512.2	18363	18364	664.0
NC_045512.2	18364	18365	664.0
NC_045512.2	18365	18366	664.0
NC_045512.2	18366	18367	661.0
NC_045512.2	18367	18368	664.0
NC_045512.2	18368	18369	659.0
NC_045512.2	18369	18370	661.0
NC_045512.2	18370	18371	659.0
NC_045512.2	18371	18372	658.0
NC_045512.2	18372	18373	658.0
NC_045512.2	18373	18374	658.0
NC_045512.2	18374	18375	653.0
NC_045512.2	18375	18376	653.0
NC_045512.2	18376	18377	656.0
NC_045512.2	18377	18378	656.0
NC_045512.2	18378	18379	656.0
NC_045512.2	18379	18380	651.0
NC_045512.2	18380	18381	652.0
NC_045512.2	18381	18382	656.0
NC_045512.2	18382	18383	651.0
NC_045512.2	18383	18384	653.0
NC_045512.2	18384	18385	654.0
NC_045512.2	18385	18386	655.0
NC_045512.2	18386	18387	657.0
NC_045512.2	18387	18388	653.0
NC_045512.2	18388	18389	649.0
NC_045512.2	18389	18390	656.0
NC_045512.2	18390	18391	659.0
NC_045512.2	18391	18392	657.0
